,AMOC Strength,TEM west Europe,TEM south of Iceland,TEM east of North America,TEM south Atlantic,TEM Arctic,TEM Greenland North,TEM Greenland South,PRE Tropical Atlantic,PRE SAHARA,PRE SAHEL,PRE Arctic,PRE Greenland North,PRE Greenland South,EAP,NAO,AO,ENSO,IOD,PDO,AMO
12,0.6940134842555702,-0.27098105117397475,-0.3713314667396807,-0.11401901355757711,0.8108208108954724,0.6913995201456057,0.4122662032401488,0.10241683025967,1.1953392588552259,-1.3768306853602292,-0.6561196361613181,1.5279316480452663,0.25274954403321104,0.9284051091714841,0.7130313902026978,-2.1654091617425766,-0.9795583019529208,-0.6745159541631671,0.9502827217409362,1.2089713563175473,0.038795698398542744
13,0.8216098510395003,-0.34834603718201035,-0.515590620028128,-0.07928008603648197,0.1149557718492377,0.6936799931857555,-0.10022113471286366,-0.41754551935424133,0.9807535840435161,0.10882928605150617,-0.9088327090119045,1.9965928537356705,1.0845768543748469,0.447305436274712,0.7455227435563084,-1.4873836670492215,-1.4319646111576312,-0.21963437791514168,0.9176118691861515,1.1691138189604486,-0.1567070394580919
14,1.0229342612874015,0.2630628930442745,-0.8461810776919269,-0.315548949795636,-0.45224886014531956,0.9373914666441199,-0.31059788630996604,-0.40520991415950175,0.7912359440242569,0.5030594248025354,-1.3363933766621774,1.9492507360535563,0.9031339691742993,0.05326700356836586,0.48151868846487794,-1.2755889319952096,-0.8519760386107211,-0.2094960090386802,1.0724782957990717,1.8097544518665445,-0.22488679597891167
15,1.2647018463891961,1.0377279810695985,-1.176694984474696,-0.17765155520839657,-0.03257073240955593,1.066413570281755,0.10859004026228988,-0.1484801751064326,0.576549662946048,0.4640253673875606,0.4125226956668805,0.8246921215072316,-0.6825790335865439,-0.6332850006799212,0.24155711584633316,-0.41297161754213274,-0.14707210501999818,0.16455000158245606,0.9144093479125253,1.5130540850540906,-0.42990776553158444
16,1.162913177064437,1.1939095392205907,-1.6012720635915865,0.10720733650892629,0.7973230872745892,0.9608647314734853,-0.4751248179019438,-0.3540775115423718,0.006496881186847467,0.6998547802679722,1.1912724556722927,0.3235295528211654,-1.3563998603942844,-1.3399707111866663,-0.15648709871876823,0.06065671066870541,0.5347169149820394,0.7153360436079762,0.6336659137550977,1.3162608952981307,-0.4247169970242261
17,0.8525681460790304,1.71256906496237,-1.5262236700774816,0.17118637115660387,0.9291389928509844,1.089590578959838,-0.7804460512245628,-0.38756532173142005,-0.34734600352963296,1.2426710615262757,1.267040325006202,-0.3743593345187443,-1.8409233835859196,-1.6248608300657363,0.012698684605406373,0.6623665639940273,1.76374416892537,0.7675605976773487,0.39705261331898073,1.4436373542178498,-0.39765657976684604
18,0.7929061149773478,1.864386405820709,-1.164434830763889,0.40120421145766705,0.43476038174546017,1.1434659601994597,-0.3074933342296623,-0.18639903001753066,-0.5591680567771111,-0.0074302250209476095,1.0557027301078692,-0.3152415299171387,-1.9890396170028821,-0.8146225337202507,0.24970418752372286,0.08611488066656085,1.2820685022601461,-0.08352070408761991,-0.23572079171217372,1.4351711102281053,-0.0671113928877453
19,0.8019546173760186,1.6380613864128093,-0.6731471315263289,0.6484551510652938,0.8644726033282869,1.2531352842121788,-0.3276794498610023,-0.278844505346313,-0.6730865057601623,-0.2653376823618529,1.674885831526964,-0.311707356473417,-1.7346250509144665,-0.4809972615462449,0.12623870305599258,-0.07376668959491317,0.4852220189217847,-0.263096955635586,-0.7865948654958028,1.1972659184616723,0.2425712293393162
20,0.6502030747986209,1.4201852592948243,-0.23266268191422418,0.29184709790040475,0.4095766657109473,0.6991936397908923,-0.4916020820942114,-0.6784100098729282,-1.0944629118320492,-0.36157761916861525,1.3904702866813796,0.5041247158916791,-0.24498463302452736,-0.6073070970187421,0.855217865689297,-0.9028531276460039,0.9632312535769733,-0.8496693836485426,-1.1077732183232463,1.4434174242120053,0.18093383614108854
21,0.8170392031686313,1.6671718739950947,0.3496102941375154,0.11999882683447678,-0.554566605290732,0.5657941961421707,0.41723368052901333,-0.2704295238475885,-0.7161302958084962,0.07989553560410902,0.8031838206518602,-0.0481816457198584,0.05693888538705009,-0.082418292266178,0.6695786351550231,-0.19690095053474693,1.0187105748943752,-1.5747128200340166,-1.707967090512549,1.373731922613321,-0.47402913553510884
22,1.1161724764735566,1.5926242454806003,0.5677132900547738,-0.46813826975217376,-0.9415490010128295,0.3020130506404622,0.7905745104219828,-0.19914321988360542,-0.5162717704374701,-0.10991327058528301,0.9561630154017168,-0.014960689870350619,-0.32793399450516825,-0.05624713335140235,0.3604824559642822,-0.1384531665807352,0.03715389295089391,-1.6281606188366415,-1.533765743507292,1.18097711766736,-0.7720042606515355
23,1.2641551303144798,1.3242498665832614,0.5581564298281333,-1.1525941936977362,-1.1206786197195324,0.7425251446745614,0.5984777013899828,0.15063559399945672,-0.35157404204704096,0.8893481863558353,1.0605603471719023,-1.1829420662467491,-0.912954000057897,-0.33010204634985485,0.20968900042383432,-0.02969020690978486,1.1108764084387843,-0.7631625692778075,-0.6037531783392469,1.3498518458589626,-1.0760460462703998
24,1.2378831842834472,0.7878059929909431,0.20984756496267304,-1.241782611361992,-1.5863315058492757,1.1073639373107933,0.4584238818979222,0.12728022485310392,-0.840817958521328,1.2804360259566414,0.03889667546902525,-1.2451860480713446,-0.6327509386352536,-0.2510019810406867,0.45389132328536963,0.5242151866995268,1.674259230882849,-1.1447651660329037,0.03872702815138936,0.9655273063157936,-1.6220999872153867
25,0.6985315377549393,0.5736047949168611,0.1105508718252293,-1.3638591101374318,-2.278049419232839,1.491918449451501,-0.14634250807742474,-0.07014792351673263,-0.37188154058723316,1.3553002545379191,-0.38003097128494767,-1.8946292028191944,-1.3054576553929402,0.06620573914304195,0.4759766196476281,1.1959520733170177,1.6829620498781483,-0.8247691982250309,-0.07499484720374289,0.6049851819058516,-1.6263739175706524
26,0.6699041777769685,0.2330679690133346,0.36949000259092624,-1.7466322712667766,-2.6755086855765806,2.269459557759155,-0.707571593123864,-0.22839878078583128,-0.17028272619685356,0.9286947678456287,-0.10537107669630218,-1.2647193114733013,-1.3737842615907343,-0.537133861400096,-0.09110216227030635,0.44992735042216203,1.58069044642056,-0.47669260886029274,0.6292006115483344,0.011694884928855235,-0.8964980771476377
27,0.16855540160199747,-0.4003934453847505,-0.27080025574590005,-1.294851841759986,-2.0992834780042937,2.5549028637384392,-1.3950395422146653,-0.6662146322069743,-0.09548768320274574,1.1455614179996632,-0.9171154072506961,-1.3836116869677284,-0.6711724425152202,-0.003402557559213853,-0.5606881696944722,0.13224753654375757,1.7151461284248133,-0.7466488419480137,0.0862541875580228,-0.2729468644484164,-0.44539985402057475
28,-0.26960431396955614,-0.23896976396800998,-0.45933552746987677,-0.6055300953924204,-1.2023529262900077,1.774897129473169,-0.7553316178220141,-0.7090903731657427,0.3420264548830658,0.2890435713701873,-1.4636384538372886,-0.4560473034868752,0.056255400238431126,-0.17121083888367988,-0.19817660979847865,-0.549974565875747,1.971751247667718,-1.1136645502715157,0.13320257905354088,-0.5307541200712745,-0.21760244777250684
29,-0.11196745205017904,0.2884954690119236,-0.47353587203625114,-0.49354023220342397,-1.5305052823807082,1.36482462511099,-0.7764230834537992,-0.6823366864642857,1.058269766472612,0.09975311407626335,-1.0261235936533897,0.009610752705472689,-0.3517052336419555,-0.1599815651436628,-0.3084375877645987,-1.072039283010839,1.2557778836201985,-0.9847746520749546,-0.27049415055188025,-0.3260787521259498,-0.13008016984543433
30,0.44089172900393075,0.9912842005884362,-0.35980773568087643,-0.6226764999475679,-0.8599683932843201,1.722116266498366,-0.32994045108815895,-0.23109014166438568,1.5373293846607454,0.5780731581565464,-0.6122364554840776,1.3770043770027462,0.9786437063642486,0.554623023042766,-0.6376781207979442,-1.2761151212452115,-0.07044501969528284,-1.1131291372040866,0.09823355036063565,-0.00597866170466273,-0.19458638738018824
31,0.7132790975951294,1.278341979324057,-0.729418603935717,-0.41281799275047887,0.13805495254950173,1.3609518690765972,-0.15802649857994042,-0.1636654734752094,1.1588882531590845,0.2930784604356322,-0.396578358864666,1.2600804523380762,0.7646353812974829,0.8969671913771371,0.579388790555453,-0.7010522094831257,0.2542456793131329,-0.40167363875039247,0.4052731151560101,0.10151279069374271,-0.9613555235191027
32,1.175900816007947,1.0380956934095176,-0.6150298934569349,-0.15606525086254577,0.28230652658786753,0.8597573337358158,-0.14131262124613567,-0.4276189214277675,0.45103071226841085,-0.3393946113589512,0.6997918786355211,2.1351323223522414,0.833909444090911,0.49967701634873085,0.9206832107241235,-0.8598718475667908,-0.16340998656846245,-0.0670093922820342,1.0766310502336367,0.28528766240200903,-1.3912438623869106
33,1.3373302530743745,0.8388512538550515,-0.7336014638127256,-0.28990989021553676,0.5829322745379643,1.2081783597992097,-1.0040774566239687,-1.0567748410665312,-0.3650085671629986,0.04751708606720424,0.8086095638033518,2.0715023749380093,1.157508710975891,0.4526972851166741,-0.7215594002028152,0.01562737537795447,-0.4378313352003219,-0.3438272690875441,0.6935806389003198,0.242431612809193,-1.7444709319981553
34,1.3794035720356794,0.007812451781689402,-0.7961127784450427,-0.3324745984511243,1.5992759125802591,0.8537364065528744,-1.235678977193903,-1.3764274451937053,-0.453533963961815,0.5508674527163611,1.5098399056918252,1.279010167522999,1.1029372194583442,0.49988557576861536,-1.067354462855974,0.39945361546479197,-0.28370044290334245,0.27443567771121197,0.7155384201176125,0.3844661620298083,-1.6085038115302157
35,1.3613014450398917,-0.4376144575375225,-0.9510870370725316,-0.36232549144581716,1.657831210571593,0.5763136717128599,-0.9781453540939057,-1.2936970029637342,-1.1513371399494083,0.1942604358683138,1.6081657300862544,0.3603844929799562,0.21203906080970603,0.17410059957204937,-0.9358360679972558,0.8453774281185981,0.9947576275206562,0.9123400544048766,1.3064426362818276,-0.24362590239432735,-1.8668998251790112
36,0.88965718871149,-0.5885609104988455,-0.8125361155426729,-0.5926546235283086,1.2924081824726392,0.4640192946703544,-0.899714953023983,-1.2718055651820963,-1.489982533385154,0.4108768476459757,1.269138580669059,0.6327408563058713,0.22744700341453894,0.7107867783258529,-0.9761385710477521,0.9605323645205857,-0.5462190310792451,0.49944699204652515,0.6728123845812541,-0.07105262618214102,-1.8143271316961886
37,0.1963302194450485,0.033309921096919874,-0.7805880472031999,-0.657108472293235,1.0063584283306897,0.736519692051824,-1.1892833751304632,-1.1116092753276665,-1.1664626256336657,0.7989628212500804,1.057247779140245,-0.28781616003312727,0.18581406836646047,0.4860339235282075,-1.2173835095880783,1.3456684075972563,0.1374858892889125,0.5522278117948235,0.5295225826829827,-0.4588782248886499,-1.6830041079653018
38,0.18501036941068744,0.11429717357048678,-0.9281663750547534,-0.24921084510534186,0.4721301990894217,0.04727021724155609,-1.452884023932182,-1.3373658447241972,-1.0219738685416138,1.0288052570272719,1.312696224089207,-0.6335099302151772,-0.5727430604288121,0.2567927730849023,-0.4069128436572743,1.0356846941588305,0.24210812956499905,1.6816507866324768,0.848127099822065,-0.2183540006201087,-1.3970547050723912
39,-3.500908876593416e-05,0.4567074121071197,-0.9208735590267972,-0.033773102944556446,-0.02079873661557241,-0.31544621862995376,-1.4881030332899785,-1.4513606831396388,-0.9211125953056298,0.6003812560692244,1.1544455956342694,-0.3068697836366736,-0.01485186557915201,0.17124844617814572,-0.8971102332357167,0.4837143273002394,0.2215136530572366,1.0850171535701814,1.1311522980401136,-0.2289695886079244,-0.8969495127801921
40,-0.10841465271936303,0.7034337735652999,-1.1990206603089824,0.15112500155422975,-0.062028226567167506,-0.47554725468790554,-1.224880800400313,-1.3627224709360843,-0.8746639328996425,0.41628880788922157,-0.2873201080805756,-0.7245321307409119,-0.8334723389799893,0.34630257600945796,-1.3343139536552246,0.6576165918870219,-0.5081177048292281,-0.19402183456433547,-0.5295136279531019,0.1385290187391339,-0.716696242121982
41,0.1753863105609088,0.724839527989066,-1.2606783223453164,0.33765781666271955,-0.24280542719487955,-0.8368251702698476,-1.339655568447756,-1.528689179515722,-0.227615552758994,0.2526765295516992,0.028996410072366568,-1.0868870686456,-0.7214131137835456,0.12135496845037556,-1.7722295273798305,0.4114218715219717,0.3392132658664504,-0.5496498827618995,-0.6878137447443032,0.4398655402338675,-0.05509744759603579
42,0.9548560413968702,1.1515384902579633,-1.3777073398698336,0.35438575654430243,-0.7433224982440376,-0.6149924238247955,-0.23146630490175915,-0.9295113856625227,0.04597307617241071,0.06106485755314426,-0.5687257741153586,-1.218351357393453,-1.0613808323874456,1.06193105555415,-1.395242684077022,-0.1540446133836444,0.22550297525279445,-1.05686759881006,-1.3743538027277682,0.7277546948624917,0.10870832971980346
43,1.2532133433050636,1.043170693455502,-1.2050243103826594,-0.5585739360038499,-1.2532771580872677,-0.16543803233505833,0.4198039280426355,-0.37309682601982685,0.12413457167900402,-0.5664222109907366,-0.9978709190613747,-1.1508010248868425,-0.6980143713825476,1.4114952187124101,-1.225913098568896,0.13081469426472994,0.552771373473152,-2.1384982857402632,-2.28096669064954,0.29263812243270454,-0.29380594875611155
44,1.017386674879529,1.3811178745480557,-1.4167501345605202,-0.757997904971865,-1.9068970661277744,0.2287850808274363,-0.3145295096128438,-0.6904357698718292,0.0722367311947528,-0.3028345192475472,-1.4422618685414035,-1.2233284914368934,-1.2052019736237531,1.5056662105413525,0.06002082670151712,0.6810531535816196,1.006770203564112,-0.9767260889719804,-2.250419270399575,-0.5024007712927641,-1.3145490392992325
45,0.9573067670395452,1.5835764217607797,-1.3596061512113322,-0.9700147817091767,-1.8128385981517154,0.13424532649199342,-0.9448512296948003,-0.8923239891668424,0.9730741492063927,0.6632152108446734,-0.5462755921181618,-1.271222806612784,-0.8658454169140068,0.6571432004440445,-0.3314542373321554,0.4309121587215466,1.075102157661795,0.2581206760018248,-0.9007166267199856,-0.8193584434790584,-1.2182750824930226
46,0.8606336502893931,1.3466887535505645,-1.7242283174942492,-0.4513916447456829,-2.3611853397061298,0.43891900878970774,-1.4615276470986764,-1.3394381811045826,0.02745712292292691,1.2094012481886431,-1.104246454979888,-1.3199288861172929,-0.6727224625661172,0.7275873347685181,-0.9147741556066382,-0.01136348037443674,1.9530770060635536,0.20297915079615617,-1.012582615563467,-1.3586242736623695,-1.5897831328632235
47,0.7276399309132886,0.6004409305740316,-1.5827529994448313,-0.5909023530192483,-1.9776207726779689,-0.27230586339530427,-1.8325303914363236,-1.931940260759159,-0.3812895294205963,1.5243760225769205,-0.8557624023109041,-1.1957950395362968,-0.542986183544878,0.1017530219452761,-0.2763642480473933,0.7130646753115304,1.6163698934827937,0.7137119727962312,-0.6941817573803262,-1.6041556646527166,-1.824710190264103
48,0.598536829295223,0.22110450977813048,-1.281831637594806,-0.7365968934130875,-0.7136154505376369,-0.04804731039213632,-2.402143089897082,-1.9464014081873502,0.5808963206164799,1.611855505080297,-1.1147814904748783,-1.2288562653497768,-0.7690156079911098,0.5675433877260461,0.23803924753201386,0.9042382001283519,0.7158529811957782,1.090267564851989,-0.6202546676720332,-1.7006076888876693,-1.7867501140579443
49,0.34904158612786035,-0.15176117758566354,-0.8837926728031932,-1.1536410952978964,0.1002445864928039,0.009036170741954572,-1.5987680510111129,-1.544296246950297,1.695343978051851,1.3725063579261438,-1.51299763493123,-0.9565217177669065,-0.5573857800078714,0.7258616937648136,-0.9076763285638174,-0.6332245057086034,0.405361512992561,0.5464546895597009,-0.7686376723858515,-1.4033809284688619,-1.2089747173490375
50,0.17872890339194714,-0.8327511199056657,-0.8379758973381746,-0.6512413500616152,-1.0399473838247113,0.33102455852416485,-1.5957469700186353,-1.914426342482132,1.0813166640789729,0.633579229481189,-1.3709640829198526,-0.17690542217142644,0.1253066229924015,0.93816006502191,0.33979857206070874,-1.0376586011880544,1.1117512748883052,0.26969124518640664,-0.4475004947441546,-1.4533627058810996,-1.3907327569299894
51,-0.006937610917371172,-0.8471734019581909,-0.557778977620015,-1.2424860097225712,-0.468292111463711,-0.220711865218966,-1.002381880240726,-1.6567230683598935,1.2522199235308444,0.44220026518319944,-0.687247423126462,-0.07193434756325219,-0.05024893528654499,0.16134571593552982,0.1688673039589297,-1.2103386210784033,1.0150627960209246,0.415309172007129,-0.1196555898463212,-0.8574378414531418,-1.6410473938286434
52,0.08322082616780746,-0.4437756444758005,-0.25751976211704086,-1.7017330352759037,-0.6570547306571292,0.3504177585648163,-1.0339889932013966,-1.2300539484961879,1.9838930279031108,-0.5136363295465362,-0.9073904621803228,0.6037832010759431,0.4464776303366395,0.49728892314923495,0.16335737486512475,-1.3696410698317873,0.7273172040016189,0.46007041054657466,0.2891526454385103,-0.6299105267809396,-1.7112290798924332
53,0.08569748452619845,0.13321559124986332,-0.49772535160644427,-1.2737578427888996,-0.9894315447577133,0.45228821898625343,-0.6199329990740552,-1.1847997058180522,0.9664739187608331,-0.4629899898328609,-0.37387950148265614,1.0815873716820719,0.9974946663011747,0.15588497134781823,-0.2943365190008455,-1.50393354535927,1.2703361894800693,0.4425449527367924,0.9994447078858545,-0.19773088884284068,-1.4962898132074076
54,0.8024713569176841,0.2808825148354351,-0.5740713361456105,-1.1661824488632573,-1.5339467132787425,0.8286296165295148,-1.0193350617756771,-1.3520902501416152,-0.21221318732384634,-0.7604496796058963,0.3680587351205034,0.8845263017108401,0.06102905275528897,0.1369080613771568,0.026586397479720834,-0.2494335541499667,0.7169609214936364,0.035730914615511256,0.2935148542851543,0.07475514501219371,-1.5126914024228848
55,1.321267306681791,0.8573158633239919,-0.7733138769947399,-0.9093724351289365,-0.5849455659886456,0.755019645071,-1.2848254140923006,-1.0920227144964094,-0.40472302201099253,-0.6248109597599493,0.47225239884540177,0.5425388972078272,-0.0025249899963078405,0.299463613425141,0.2520894992148726,0.24777350389745562,1.090645052771771,0.5385232166169355,0.31510567788580146,0.19467213099478958,-1.5583766926195548
56,1.89262067196496,1.2486818983876073,-0.9337412626470439,-0.7883030154378281,-0.4470911072643156,1.8560177106147382,-1.2501082791470794,-0.6883659271340985,0.3940663521023248,0.3445025156837847,-0.1173581790016599,0.4846155714150951,-0.6736662677676092,0.9369549612681285,0.5669527795343533,0.5249088460123755,0.31257502149926325,0.8774314952312403,0.9201953764278686,0.6383357112276709,-1.5620566346038043
57,1.8575398364648565,0.9404663807652097,-1.3895758294766742,-0.372405835900908,-0.06946599450130274,1.7276680418090091,-0.8921636193325356,-0.6792302342604821,-0.23403143208041655,1.153204919233822,0.02443566525722825,-0.22823769717563944,-1.9075125978060843,0.9060977551730249,0.052351876237934206,0.9816741329453194,1.1693005628411226,0.30303579541707654,0.31007825118555166,0.7836791115857986,-1.78941843079206
58,1.6678768901161254,0.9677098420297247,-1.2451454178639698,-0.3809527909269241,-0.6795675247752506,1.7407817913243135,-0.49498744598604755,-0.48130096423711183,0.5578416858364037,1.1737137275457892,0.4564236522547508,-0.5110368096850306,-2.1324137808075037,0.23849987871889822,0.0036478466296963243,0.17536072791885363,1.3294697779871671,1.2714997802567876,0.41332360917721056,0.8936020832888647,-1.6739062996218286
59,1.5584379080302042,1.3265846302542579,-1.399682120106009,0.11316837889876018,-0.9620386431598614,1.2161225177345276,-0.23643366592337298,-0.05618417100145704,1.6835010824715912,2.274535061513596,-0.22235860969976623,-0.5759265847312335,-0.7365799256694587,0.24943964118478218,0.2386652689476856,-0.06628129138002972,1.7991442154166786,1.2575275486188258,0.42645173318117535,1.4604140153534837,-1.5411639466509053
60,1.9716772371859341,1.1403313847562584,-1.0875731897413683,-0.13284093670306457,-0.8482343950157109,1.0986693661180214,0.5675216653358884,0.18771593792081956,1.5262676285538466,1.7931859381558626,-0.401140855238237,-0.46011640055740816,-0.5936946415922811,0.0860328919015012,-0.04489193203315324,-0.03562505742338542,1.1296059214247163,0.3436538550226459,-1.0724996563661393,1.994381881680623,-1.1563996133711694
61,1.8994789039351894,0.4370161307328717,-0.9922712179094221,-0.5991408359759471,-1.152440457029918,0.3739872656041798,0.3331303319889941,-0.014355822918320302,1.178750546429714,0.49981837901885934,-0.7055377213884136,-0.21019307650450672,0.4558455295462848,-0.09324491286898114,0.6019175964931047,0.6175004884430335,1.3827876441204798,0.2396880210721733,-1.6689099843075286,1.0885232189107263,-0.5914529942325276
62,1.795847750908789,0.3169004138523892,-0.708816301898755,-0.6595404906692273,-0.9848067050751774,0.04166505429981412,0.17150786923760014,-0.10427464813795813,1.1914970761921995,-0.1078470944799867,-0.4139142587541356,0.12106353124654892,1.1093124733443118,0.2162505896251777,0.4084756094415603,0.9758536533900949,0.8923642706788885,-0.21751409641393962,-1.6519251111505897,0.521794056181652,0.18412514457085286
63,1.688080873596875,0.10964987881793466,-1.2558039406253365,-0.2570442998290183,-0.6403138623544645,-0.6715990721261857,-0.37001272342654573,-0.6812936933971576,0.9847947531549963,-0.21706881390331906,-0.9729067784500561,-0.4197497206939398,0.6171102801119124,2.072724361674009,0.5482610635006918,2.0226882853420323,0.12819627074054613,-1.74395324216419,-2.2519942220005844,-0.2665834560710041,0.316782856584786
64,1.7617974452549858,0.18784113919679352,-1.4341933957875337,-0.28944180689934823,0.19339069774214845,-1.277472922720194,0.04065588958593287,-0.9546916063145697,-0.29079354994833984,0.1713416083542682,-0.7324001383409162,-0.526802248524022,0.2656968778134331,2.0647051077438054,0.451796954166952,2.4600604149749463,0.3538976749237667,-1.0171689774064994,-1.6031733992022545,-1.4885511511531964,0.3726785753684012
65,1.2311996886820658,0.25666876954568973,-1.3809294761871,-0.6477129471713569,0.47198253651541316,-1.4432145340762939,-0.17959899013058006,-0.9974493021373094,0.5096076031177359,1.2101825133641042,0.03237674339764767,-0.4003127207026098,0.448778325437072,1.9838628867309283,-0.8029722856806581,1.7106587529240675,-0.2269906657850299,0.07413092191231091,0.06540187867783588,-1.753510743509036,0.6785829422363723
66,0.9525576924733349,0.5376948773642457,-1.372047497100398,-0.14441876970380943,1.0567688244487787,-1.6222051400444064,-0.5535886548047246,-1.609730074816254,0.22806823339865542,2.233586471571445,0.25934836892068863,-0.5198829933932931,0.09877564079220322,1.7754528709079094,-0.23719721260484652,1.2697779911524052,0.1365597914845795,-0.03375052659845373,0.6595961308439264,-1.3658203248683511,0.8238443689784097
67,0.9923891834394573,1.0221300769924335,-1.540085208760721,-0.3812053622876679,0.2585195336999105,-1.1175803182518438,-0.7578642081012409,-1.4948821618476384,0.8260001186761404,2.4684919586651692,0.032165114357631405,-0.9280113129343052,-0.12646943212739012,0.7972053625221991,-0.8810839052889895,0.5502585221746356,0.047800645656562626,1.1080743365366228,1.624988190227785,-0.5490440546119114,0.7469098315555819
